# Physical settings:
#    board_num  : 0
#    num_chan   : 3
#    Comment1   : Battery is 1.5V
#    Comment2   : FG V_pp is 4V changed to 2V
#
Time (s),CH0,CH1,CH2
0.0098,0.9924109117127955,0.0012549875827971846,-1.6206649399828166
0.0099,0.9924109117127955,0.0012549875827971846,-1.620039802219253
0.01,0.9920983428310137,0.0015675564645789564,-1.620039802219253
0.0101,0.9924109117127955,0.0012549875827971846,-1.620039802219253
0.0102,0.9924109117127955,0.0012549875827971846,-1.6203523711010348
0.0103,0.993036049476359,0.0012549875827971846,-1.620039802219253
0.0104,0.9927234805945773,0.0012549875827971846,-1.6197272333374713
0.0105,0.9927234805945773,0.0012549875827971846,-1.620039802219253
0.0106,0.9927234805945773,0.0012549875827971846,-1.620039802219253
0.0107,0.993036049476359,0.0012549875827971846,-1.620039802219253
0.0108,0.9933486183581408,0.0009424187010154128,-1.620039802219253
0.0109,0.993036049476359,0.0012549875827971846,-1.620039802219253
0.011,0.9933486183581408,0.0012549875827971846,-1.620039802219253
0.0111,0.9933486183581408,0.0012549875827971846,-1.6206649399828166
0.0112,0.9933486183581408,0.0012549875827971846,-1.620039802219253
0.0113,0.9939737561217044,0.0009424187010154128,-1.620039802219253
0.0114,0.9939737561217044,0.0009424187010154128,-1.620039802219253
0.0115,0.9936611872399226,0.0012549875827971846,-1.620039802219253
0.0116,0.9936611872399226,0.0012549875827971846,-1.620039802219253
0.0117,0.9939737561217044,0.0012549875827971846,-1.6203523711010348
0.0118,0.9942863250034861,0.0012549875827971846,-1.6203523711010348
0.0119,0.9942863250034861,0.0009424187010154128,-1.620039802219253
0.012,0.9942863250034861,0.0009424187010154128,-1.620039802219253
0.0121,0.9942863250034861,0.0009424187010154128,-1.620039802219253
0.0122,0.9945988938852679,0.0012549875827971846,-1.6203523711010348
0.0123,0.9945988938852679,0.0012549875827971846,-1.6197272333374713
0.0124,0.9945988938852679,0.0012549875827971846,-1.6203523711010348
0.0125,0.9949114627670497,0.0012549875827971846,-1.620039802219253
0.0126,0.9949114627670497,0.0009424187010154128,-1.6203523711010348
0.0127,0.9949114627670497,0.0012549875827971846,-1.6203523711010348
0.0128,0.9949114627670497,0.0009424187010154128,-1.620039802219253
0.0129,0.9952240316488314,0.0009424187010154128,-1.620039802219253
0.013,0.9952240316488314,0.0009424187010154128,-1.620039802219253
0.0131,0.9952240316488314,0.0012549875827971846,-1.620039802219253
0.0132,0.9952240316488314,0.0012549875827971846,-1.620039802219253
0.0133,0.9952240316488314,0.0009424187010154128,-1.620039802219253
0.0134,0.9955366005306132,0.0012549875827971846,-1.620039802219253
0.0135,0.9955366005306132,0.0012549875827971846,-1.6197272333374713
0.0136,0.9955366005306132,0.0009424187010154128,-1.620039802219253
0.0137,0.995849169412395,0.0012549875827971846,-1.620039802219253
0.0138,0.995849169412395,0.0009424187010154128,-1.620039802219253
0.0139,0.995849169412395,0.0009424187010154128,-1.620039802219253
0.014,0.9961617382941768,0.0009424187010154128,-1.620039802219253
0.0141,0.9961617382941768,0.0009424187010154128,-1.620039802219253
0.0142,0.9961617382941768,0.0009424187010154128,-1.620039802219253
0.0143,0.9964743071759585,0.0009424187010154128,-1.6203523711010348
0.0144,0.9961617382941768,0.0012549875827971846,-1.6203523711010348
0.0145,0.9964743071759585,0.0012549875827971846,-1.620039802219253
0.0146,0.9964743071759585,0.0009424187010154128,-1.6203523711010348
0.0147,0.9964743071759585,0.0012549875827971846,-1.620039802219253
0.0148,0.9967868760577403,0.0009424187010154128,-1.6203523711010348
0.0149,0.9970994449395221,0.0012549875827971846,-1.620039802219253
0.015,0.9970994449395221,0.0012549875827971846,-1.6203523711010348
0.0151,0.9970994449395221,0.0012549875827971846,-1.6203523711010348
0.0152,0.9974120138213038,0.0012549875827971846,-1.620039802219253
0.0153,0.9970994449395221,0.0012549875827971846,-1.620039802219253
0.0154,0.9970994449395221,0.0009424187010154128,-1.6203523711010348
0.0155,0.9970994449395221,0.0012549875827971846,-1.620039802219253
0.0156,0.9970994449395221,0.0012549875827971846,-1.620039802219253
0.0157,0.9970994449395221,0.0009424187010154128,-1.620039802219253
0.0158,0.9974120138213038,0.0012549875827971846,-1.620039802219253
0.0159,0.9977245827030856,0.0012549875827971846,-1.6203523711010348
0.016,0.9977245827030856,0.0012549875827971846,-1.6203523711010348
0.0161,0.9980371515848674,0.0012549875827971846,-1.6197272333374713
0.0162,0.9977245827030856,0.0012549875827971846,-1.620039802219253
0.0163,0.9983497204666492,0.0009424187010154128,-1.620039802219253
0.0164,0.9983497204666492,0.0012549875827971846,-1.620039802219253
0.0165,0.9980371515848674,0.0009424187010154128,-1.620039802219253
0.0166,0.9977245827030856,0.0009424187010154128,-1.6203523711010348
0.0167,0.9977245827030856,0.0009424187010154128,-1.620039802219253
0.0168,0.9980371515848674,0.0012549875827971846,-1.620039802219253
0.0169,0.9983497204666492,0.0015675564645789564,-1.6203523711010348
0.017,0.9983497204666492,0.0009424187010154128,-1.6203523711010348
0.0171,0.9983497204666492,0.0009424187010154128,-1.620039802219253
0.0172,0.9983497204666492,0.0012549875827971846,-1.620039802219253
0.0173,0.9986622893484309,0.0012549875827971846,-1.620039802219253
0.0174,0.9989748582302127,0.0012549875827971846,-1.620039802219253
0.0175,0.9986622893484309,0.0009424187010154128,-1.620039802219253
0.0176,0.9986622893484309,0.0009424187010154128,-1.620039802219253
0.0177,0.9989748582302127,0.0009424187010154128,-1.620039802219253
0.0178,0.9986622893484309,0.0009424187010154128,-1.6197272333374713
0.0179,0.9989748582302127,0.0012549875827971846,-1.620039802219253
0.018,0.9989748582302127,0.0012549875827971846,-1.620039802219253
0.0181,0.9989748582302127,0.0012549875827971846,-1.620039802219253
0.0182,0.9989748582302127,0.0009424187010154128,-1.620039802219253
0.0183,0.9995999959937762,0.0012549875827971846,-1.620039802219253
0.0184,0.9995999959937762,0.0009424187010154128,-1.6203523711010348
0.0185,0.999912564875558,0.0009424187010154128,-1.6203523711010348
0.0186,0.9995999959937762,0.0009424187010154128,-1.6203523711010348
0.0187,0.999912564875558,0.0009424187010154128,-1.620039802219253
0.0188,0.9995999959937762,0.0009424187010154128,-1.6203523711010348
0.0189,0.999912564875558,0.0012549875827971846,-1.6203523711010348
0.019,0.999912564875558,0.0012549875827971846,-1.620039802219253
0.0191,0.999912564875558,0.0009424187010154128,-1.620039802219253
0.0192,0.999912564875558,0.0009424187010154128,-1.620039802219253
0.0193,1.0002251337573398,0.0009424187010154128,-1.620039802219253
0.0194,1.0002251337573398,0.0009424187010154128,-1.620039802219253
0.0195,1.0002251337573398,0.0012549875827971846,-1.620039802219253
0.0196,1.0002251337573398,0.0012549875827971846,-1.6203523711010348
0.0197,0.999912564875558,0.0012549875827971846,-1.620039802219253
0.0198,1.0005377026391216,0.0009424187010154128,-1.620039802219253
0.0199,1.0005377026391216,0.0012549875827971846,-1.620039802219253
0.02,1.0005377026391216,0.0009424187010154128,-1.620039802219253
0.0201,1.0005377026391216,0.0009424187010154128,-1.6203523711010348
0.0202,1.0008502715209033,0.0009424187010154128,-1.6203523711010348
0.0203,1.0008502715209033,0.0009424187010154128,-1.6197272333374713
0.0204,1.0008502715209033,0.000629849819233641,-1.620039802219253
0.0205,1.0008502715209033,0.000629849819233641,-1.620039802219253
0.0206,1.0008502715209033,0.000629849819233641,-1.620039802219253
0.0207,1.0008502715209033,0.0009424187010154128,-1.6203523711010348
0.0208,1.0008502715209033,0.0009424187010154128,-1.620039802219253
0.0209,1.001162840402685,0.0009424187010154128,-1.6203523711010348
0.021,1.001162840402685,0.0012549875827971846,-1.620039802219253
0.0211,1.001162840402685,0.0012549875827971846,-1.620039802219253
0.0212,1.0008502715209033,0.0012549875827971846,-1.620039802219253
0.0213,1.001162840402685,0.0012549875827971846,-1.620039802219253
0.0214,1.001162840402685,0.0009424187010154128,-1.620039802219253
0.0215,1.001162840402685,0.0009424187010154128,-1.620039802219253
0.0216,1.0014754092844669,0.0009424187010154128,-1.620039802219253
0.0217,1.0014754092844669,0.0012549875827971846,-1.6203523711010348
0.0218,1.0014754092844669,0.0009424187010154128,-1.620039802219253
0.0219,1.0017879781662486,0.000629849819233641,-1.620039802219253
0.022,1.0014754092844669,0.0012549875827971846,-1.620039802219253
0.0221,1.0014754092844669,0.0012549875827971846,-1.620039802219253
0.0222,1.0021005470480304,0.0009424187010154128,-1.6203523711010348
0.0223,1.0017879781662486,0.0009424187010154128,-1.6203523711010348
0.0224,1.0017879781662486,0.0012549875827971846,-1.620039802219253
0.0225,1.0017879781662486,0.0009424187010154128,-1.620039802219253
0.0226,1.0017879781662486,0.0012549875827971846,-1.620039802219253
0.0227,1.0017879781662486,0.0012549875827971846,-1.620039802219253
0.0228,1.0017879781662486,0.0009424187010154128,-1.620039802219253
0.0229,1.0024131159298122,0.0009424187010154128,-1.620039802219253
0.023,1.0017879781662486,0.0012549875827971846,-1.6197272333374713
0.0231,1.0021005470480304,0.0012549875827971846,-1.620039802219253
0.0232,1.0021005470480304,0.0012549875827971846,-1.620039802219253
0.0233,1.0021005470480304,0.0009424187010154128,-1.620039802219253
0.0234,1.0024131159298122,0.0012549875827971846,-1.620039802219253
0.0235,1.0021005470480304,0.0009424187010154128,-1.620039802219253
0.0236,1.0021005470480304,0.0012549875827971846,-1.620039802219253
0.0237,1.0024131159298122,0.0012549875827971846,-1.6197272333374713
0.0238,1.0024131159298122,0.0009424187010154128,-1.620039802219253
0.0239,1.0024131159298122,0.0012549875827971846,-1.620039802219253
0.024,1.0024131159298122,0.0012549875827971846,-1.620039802219253
0.0241,1.0024131159298122,0.0009424187010154128,-1.620039802219253
0.0242,1.0024131159298122,0.0009424187010154128,-1.6203523711010348
0.0243,1.0024131159298122,0.0012549875827971846,-1.6203523711010348
0.0244,1.002725684811594,0.0009424187010154128,-1.620039802219253
0.0245,1.0030382536933757,0.0009424187010154128,-1.620039802219253
0.0246,1.002725684811594,0.0012549875827971846,-1.6203523711010348
0.0247,1.002725684811594,0.0012549875827971846,-1.620039802219253
0.0248,1.0030382536933757,0.0012549875827971846,-1.620039802219253
0.0249,1.0030382536933757,0.0012549875827971846,-1.6203523711010348
0.025,1.0030382536933757,0.0009424187010154128,-1.6203523711010348
0.0251,1.0030382536933757,0.0012549875827971846,-1.620039802219253
0.0252,1.0030382536933757,0.0012549875827971846,-1.6203523711010348
0.0253,1.0033508225751575,0.0012549875827971846,-1.620039802219253
0.0254,1.0030382536933757,0.0012549875827971846,-1.6203523711010348
0.0255,1.0033508225751575,0.0012549875827971846,-1.620039802219253
0.0256,1.0033508225751575,0.0009424187010154128,-1.6203523711010348
0.0257,1.0030382536933757,0.0009424187010154128,-1.620039802219253
0.0258,1.0033508225751575,0.0012549875827971846,-1.620039802219253
0.0259,1.0036633914569393,0.0009424187010154128,-1.620039802219253
0.026,1.0036633914569393,0.0009424187010154128,-1.620039802219253
0.0261,1.0033508225751575,0.0009424187010154128,-1.620039802219253
0.0262,1.0033508225751575,0.0009424187010154128,-1.6203523711010348
0.0263,1.0036633914569393,0.0009424187010154128,-1.620039802219253
0.0264,1.0036633914569393,0.0012549875827971846,-1.6203523711010348
0.0265,1.0036633914569393,0.0012549875827971846,-1.6203523711010348
0.0266,1.0036633914569393,0.0009424187010154128,-1.6206649399828166
0.0267,1.0036633914569393,0.0009424187010154128,-1.620039802219253
0.0268,1.0030382536933757,0.0009424187010154128,-1.620039802219253
0.0269,1.003975960338721,0.000629849819233641,-1.620039802219253
0.027,1.0036633914569393,0.0009424187010154128,-1.6197272333374713
0.0271,1.0036633914569393,0.0009424187010154128,-1.6203523711010348
0.0272,1.0036633914569393,0.0012549875827971846,-1.620039802219253
0.0273,1.0036633914569393,0.000629849819233641,-1.6203523711010348
0.0274,1.0042885292205028,0.0009424187010154128,-1.620039802219253
0.0275,1.003975960338721,0.0009424187010154128,-1.6203523711010348
0.0276,1.003975960338721,0.0009424187010154128,-1.620039802219253
0.0277,1.003975960338721,0.0009424187010154128,-1.6203523711010348
0.0278,1.003975960338721,0.0012549875827971846,-1.620039802219253
0.0279,1.003975960338721,0.0009424187010154128,-1.620039802219253
0.028,1.003975960338721,0.000629849819233641,-1.620039802219253
0.0281,1.0046010981022846,0.0009424187010154128,-1.620039802219253
0.0282,1.0042885292205028,0.0009424187010154128,-1.6203523711010348
0.0283,1.003975960338721,0.0012549875827971846,-1.6197272333374713
0.0284,1.0042885292205028,0.0009424187010154128,-1.6203523711010348
0.0285,1.0046010981022846,0.0009424187010154128,-1.620039802219253
0.0286,1.003975960338721,0.0009424187010154128,-1.620039802219253
0.0287,1.0042885292205028,0.0009424187010154128,-1.6203523711010348
0.0288,1.003975960338721,0.0012549875827971846,-1.620039802219253
0.0289,1.0042885292205028,0.0012549875827971846,-1.620039802219253
0.029,1.0046010981022846,0.0009424187010154128,-1.6203523711010348
0.0291,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0292,1.0042885292205028,0.0009424187010154128,-1.620039802219253
0.0293,1.0042885292205028,0.000629849819233641,-1.620039802219253
0.0294,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0295,1.0046010981022846,0.0009424187010154128,-1.620039802219253
0.0296,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0297,1.0046010981022846,0.0012549875827971846,-1.6203523711010348
0.0298,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0299,1.0042885292205028,0.0012549875827971846,-1.620039802219253
0.03,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0301,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0302,1.0046010981022846,0.0012549875827971846,-1.6203523711010348
0.0303,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0304,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0305,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0306,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0307,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0308,1.0049136669840664,0.0009424187010154128,-1.6203523711010348
0.0309,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.031,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0311,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0312,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0313,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0314,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0315,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0316,1.0049136669840664,0.0009424187010154128,-1.6203523711010348
0.0317,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0318,1.0052262358658481,0.0009424187010154128,-1.6203523711010348
0.0319,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.032,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0321,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0322,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0323,1.0049136669840664,0.0015675564645789564,-1.620039802219253
0.0324,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0325,1.0052262358658481,0.0012549875827971846,-1.6203523711010348
0.0326,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0327,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0328,1.0052262358658481,0.0012549875827971846,-1.6203523711010348
0.0329,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.033,1.0049136669840664,0.0009424187010154128,-1.6203523711010348
0.0331,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0332,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0333,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0334,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0335,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0336,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0337,1.0052262358658481,0.0009424187010154128,-1.6203523711010348
0.0338,1.0052262358658481,0.0012549875827971846,-1.6206649399828166
0.0339,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.034,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0341,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0342,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0343,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0344,1.0052262358658481,0.0009424187010154128,-1.6203523711010348
0.0345,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0346,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0347,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0348,1.00553880474763,0.0009424187010154128,-1.620039802219253
0.0349,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.035,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0351,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0352,1.0049136669840664,0.0009424187010154128,-1.6203523711010348
0.0353,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0354,1.00553880474763,0.0009424187010154128,-1.6203523711010348
0.0355,1.0052262358658481,0.0012549875827971846,-1.6203523711010348
0.0356,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0357,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0358,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0359,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.036,1.0052262358658481,0.0009424187010154128,-1.6203523711010348
0.0361,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0362,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0363,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0364,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0365,1.0052262358658481,0.0015675564645789564,-1.620039802219253
0.0366,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0367,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0368,1.0052262358658481,0.0009424187010154128,-1.6203523711010348
0.0369,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.037,1.0052262358658481,0.0009424187010154128,-1.6203523711010348
0.0371,1.0052262358658481,0.0009424187010154128,-1.620039802219253
0.0372,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0373,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0374,1.00553880474763,0.0015675564645789564,-1.620039802219253
0.0375,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0376,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0377,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0378,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0379,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.038,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0381,1.0049136669840664,0.0009424187010154128,-1.6203523711010348
0.0382,1.0049136669840664,0.000629849819233641,-1.620039802219253
0.0383,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0384,1.0052262358658481,0.0009424187010154128,-1.6203523711010348
0.0385,1.00553880474763,0.0009424187010154128,-1.6203523711010348
0.0386,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0387,1.0052262358658481,0.0012549875827971846,-1.620039802219253
0.0388,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0389,1.0052262358658481,0.0012549875827971846,-1.6203523711010348
0.039,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0391,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0392,1.0049136669840664,0.0009424187010154128,-1.620039802219253
0.0393,1.0046010981022846,0.0012549875827971846,-1.6203523711010348
0.0394,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0395,1.0049136669840664,0.0009424187010154128,-1.6203523711010348
0.0396,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0397,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0398,1.0049136669840664,0.0012549875827971846,-1.6203523711010348
0.0399,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.04,1.0046010981022846,0.0012549875827971846,-1.6203523711010348
0.0401,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0402,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0403,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0404,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0405,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0406,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0407,1.0042885292205028,0.0009424187010154128,-1.620039802219253
0.0408,1.0046010981022846,0.0009424187010154128,-1.620039802219253
0.0409,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.041,1.0049136669840664,0.0012549875827971846,-1.620039802219253
0.0411,1.0046010981022846,0.0012549875827971846,-1.6203523711010348
0.0412,1.0046010981022846,0.0009424187010154128,-1.620039802219253
0.0413,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0414,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0415,1.0046010981022846,0.0012549875827971846,-1.620039802219253
0.0416,1.0046010981022846,0.0012549875827971846,-1.620039802219253
